date,img_alt,id,content
2023-11-19,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡ 
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺ 
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨 
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페",nveen___nkamu,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페"
2023-11-19,"Photo by @sakthi_kumar72528 on November 18, 2023. May be an image of signboard, beach, palm trees, cabana and text.",sakthi_kumar72528,"<광고>

1층 야외매장과 2층 실내매장을 모두 이용해보세요😀

성산일출봉과 우도 그리고
에메랄드 빛 바다가 한눈에 보이는
“브라보비치”

하루 100개만 한정판매하는 수제버거 세트, 다양한 음료와 베이커리가 준비 되어 있습니다.

➰어린이/반려동물 동반가능
➰야외 이용시 난로와 담요 무료대여
➰넓은 주차 공간
➰식료품 및 와인 구매코너
➰기념품 및 애견 간식 구매코너

📍제주 서귀포시 성산읍 해맞이해안로 2614
📍매일 9:30-22:00(라스트오더)
📍064)782-8448
📍@bravo_beach

#우도카페 #섭지코지 #성산일출봉 #서귀포카페 #제주아쿠아플라넷 #애월카페 #제주베이커리카페 #제주베이커리맛집 #제주빵지순례 #제주카페추천 #제주카페투어 #구좌읍맛집 #구좌읍카페 #성산맛집 #구좌읍브런치 #성산브런치 #제주브런치카페 #제주브런치 #제주브런치맛집"
2023-11-19,"Photo by 𝐏𝐎𝐋𝐋𝐀𝐑𝐈𝐒 on November 18, 2023. May be an image of outdoors and text.",james._hompso,"(리그램) @jeju__cyily_cafe
제주카페"
2023-11-19,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡ 
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺ 
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨 
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페",voavkokpzh1,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페"
2023-11-19,"Photo by ᴊᴀᴇ ᴇᴜɴ on November 02, 2023. May be an image of pie, outdoors and text that says 'Bali in Jeju 하라케케'.",rut__._arciasy,"(리그램) @harakeke_jeju

#제주카페"
2023-11-19,"Photo by tae_ignt on October 31, 2023. May be an image of 1 person, outdoors and text that says '최고의 바다 전망 발리풍 초대형 카페 하라케케'.",_._imberlywil_,"(리그램) @harakeke_jeju

제주카페"
2023-11-19,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡ 
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺ 
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨 
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페",gunn.sade89,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페"
2023-11-19,"Photo by 태준 on November 17, 2023. May be an image of 1 person, deck chair, beach, cabana and text.",kloskachikia,"(리그램) @jeju__cyily_cafe
제주카페"
2023-11-19,"Photo by Anastasia Delog on October 31, 2023. May be an image of pie, outdoors and text that says 'Bali in Jeju 하라케케'.",io_e_._e._house,"(리그램) @harakeke_jeju

제주카페"
2023-11-19,"Photo by 연아 •ɞ• on October 31, 2023. May be a meme of 2 people, pie and text.",__nniferande,"(리그램) @harakeke_jeju

#제주카페"
2023-11-19,"이름부터 너무 귀여운 곳 🫖🫖
완전 내 취향 가득해서 너무 가보고싶었다구우 
화과자 플레이트에서 쿠리킨톤이라는 밤과자가
제일 맛있었다 저것만 5개는 먹고싶었음 🤭 
그리고 주문하면 티코스터를 원하는걸로 고를 수 있다 ! 
소품들 하나같이 다 내 취향저격이라 눈 돌아감,, 
특히 포크 제일 탐났다… 🍴",ttudin_iya,"이름부터 너무 귀여운 곳 🫖🫖
완전 내 취향 가득해서 너무 가보고싶었다구우
화과자 플레이트에서 쿠리킨톤이라는 밤과자가
제일 맛있었다 저것만 5개는 먹고싶었음 🤭
그리고 주문하면 티코스터를 원하는걸로 고를 수 있다 !
소품들 하나같이 다 내 취향저격이라 눈 돌아감,,
특히 포크 제일 탐났다… 🍴"
2023-11-19,"(리그램) @she_a_god_
𝟏𝟏/𝟏𝟗 𝐎𝐏𝐄𝐍 !
쉬어갓 오늘도 오픈했어요 ♥

백종원 님이 천상의 맛이라고 극찬한 카이막이랑,
그런 카이막이 들어가서 더 맛있는 ෆ˃̶͈̑.˂̶͈̑ෆ
차세대 천상의 맛!ㅋㅋ 카트메르 드시러오세요

꽉 막혔던 마음까지 뻥 뚫리는- 초원처럼 넓은 잔디마당
그리고 푸른 제주도바다까지 뷰까지 갓벽한 쉬어갓🎵

⠀⠀⠀⠀⠀

✅OPEN 11:00-18:00⠀⠀⠀⠀⠀
✅매주 목요일 휴무⠀⠀⠀⠀⠀
✅서귀포시 성산읍 일주동로 5023⠀⠀⠀⠀⠀
✅064-784-2492

#제주카페 
#제주도카페 
#성산일출봉카페 
#성산카페 
#표선카페 
#섭지코지카페 
#제주동쪽카페 
#제주도동쪽카페 
#제주도해안도로 
#제주도해안도로카페 
#스누피가든 
#제주레일바이크 
#카이막 
#제주카이막 
#쉬어갓",emi__ante5,"(리그램) @she_a_god_
𝟏𝟏/𝟏𝟗 𝐎𝐏𝐄𝐍 !
쉬어갓 오늘도 오픈했어요 ♥

백종원 님이 천상의 맛이라고 극찬한 카이막이랑,
그런 카이막이 들어가서 더 맛있는 ෆ˃̶͈̑.˂̶͈̑ෆ
차세대 천상의 맛!ㅋㅋ 카트메르 드시러오세요

꽉 막혔던 마음까지 뻥 뚫리는- 초원처럼 넓은 잔디마당
그리고 푸른 제주도바다까지 뷰까지 갓벽한 쉬어갓🎵

⠀⠀⠀⠀⠀

✅OPEN 11:00-18:00⠀⠀⠀⠀⠀
✅매주 목요일 휴무⠀⠀⠀⠀⠀
✅서귀포시 성산읍 일주동로 5023⠀⠀⠀⠀⠀
✅064-784-2492

#제주카페
#제주도카페
#성산일출봉카페
#성산카페
#표선카페
#섭지코지카페
#제주동쪽카페
#제주도동쪽카페
#제주도해안도로
#제주도해안도로카페
#스누피가든
#제주레일바이크
#카이막
#제주카이막
#쉬어갓"
2023-11-19,"Photo by 쁘이V on November 01, 2023. May be an image of 1 person, outdoors and text that says '인생샷 건지러 가자 애월더선셋 #인생맛집 He'.",c_z__ist.__h_,"(리그램) @aewol_the_sunset
제주카페"
2023-11-19,"제주도에 가면 꼭 들러야할 카페맛집 !!
*마음에온 카페
제주시에서 디저트카페 맛집 찾으시는분들은 여기 메모하세요! ( •̀ ω •́ )✧

제주도에 왔으면 꼭 한번은 들려야 할 필수코스인 마음에온 !! @.@
후기가 너무 좋아 인증된 디저트 맛집이라 믿고 방문했는데
메뉴 모두 단 하나도 빠지지않고 모두 맛있고 심지어 치즈곶감말이까지 꿀맛탱!!
특히 꼬수미라떼는 내 인생 먹어본 미숫가루라떼 중에 최고여씀니댜,,

칠성라떼는 카페에서 처음 먹어봤는데 수제레몬청이라 그런지 새콤달콤하고 요거트맛이라 넘너무 만족스러웠고,,
데이트하기도 좋지만 부모님 모시기에도 넘나 적합한 맛집입니댜!!

*마음에온 메뉴*
🤚 제주 바당 커피
🤚 꼬수미 라떼
🤚 제주 청보리 라떼
🤚 칠성 라떼
🤚 치즈 곶감말이

새콤달콤한 칠성 라떼와 쫀득쫀득 약과 조합 체고, 제주 바당 커피와 말렌카 꿀 케이크 모두 찐맛집!!
제주카페는 앞으로 여기닷 >_<

——————————————————————

마음에온
🙏제주 제주시 일도일동 1301-4

*운영시간
주6일 매주 금요일 휴무
10:00 - 20:00

전화 : 010-6605-0953

——————————————————————

#제주카페#제주카페추천#제주시카페#제주도카페추천#제주도카페#제주한옥카페#제주디저트#제주데이트#일도일동카페#제주핫플#제주현지인맛집#핫플카페#제주놀거리#제주필스코스#jmt",pngeoujb,"제주도에 가면 꼭 들러야할 카페맛집 !!
*마음에온 카페
제주시에서 디저트카페 맛집 찾으시는분들은 여기 메모하세요! ( •̀ ω •́ )✧

제주도에 왔으면 꼭 한번은 들려야 할 필수코스인 마음에온 !! @.@
후기가 너무 좋아 인증된 디저트 맛집이라 믿고 방문했는데
메뉴 모두 단 하나도 빠지지않고 모두 맛있고 심지어 치즈곶감말이까지 꿀맛탱!!
특히 꼬수미라떼는 내 인생 먹어본 미숫가루라떼 중에 최고여씀니댜,,

칠성라떼는 카페에서 처음 먹어봤는데 수제레몬청이라 그런지 새콤달콤하고 요거트맛이라 넘너무 만족스러웠고,,
데이트하기도 좋지만 부모님 모시기에도 넘나 적합한 맛집입니댜!!

*마음에온 메뉴*
🤚 제주 바당 커피
🤚 꼬수미 라떼
🤚 제주 청보리 라떼
🤚 칠성 라떼
🤚 치즈 곶감말이

새콤달콤한 칠성 라떼와 쫀득쫀득 약과 조합 체고, 제주 바당 커피와 말렌카 꿀 케이크 모두 찐맛집!!
제주카페는 앞으로 여기닷 >_<

——————————————————————

마음에온
🙏제주 제주시 일도일동 1301-4

*운영시간
주6일 매주 금요일 휴무
10:00 - 20:00

전화 : 010-6605-0953

——————————————————————

#제주카페#제주카페추천#제주시카페#제주도카페추천#제주도카페#제주한옥카페#제주디저트#제주데이트#일도일동카페#제주핫플#제주현지인맛집#핫플카페#제주놀거리#제주필스코스#jmt"
2023-11-19,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡ 
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺ 
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨 
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페",qamute_um03,"(협찬) @cafe_the_light_jeju

♡제주도에서 가장 핫한 제주카페♡
☺오션뷰 카페 ◆카페더라이트

""성산일출봉과 바다를 한 눈에 볼 수 있는 뷰맛집""

--------<☺ 제주 카페더라이트 >--------

※ 제주 서귀포시 성산읍 한도로 269 카페더라이트 ♥
※ 월~토 9:00 ~ 19:00
※ 매주 일요일 휴무
※ 064-784-0080

------------------------------------------------

카페 전면 오션뷰 통창으로
바다를 느낄 수 있는 ""오션뷰카페""

우도와 성산일출봉이 보이는 ""루프탑 뷰맛집""
인생샷을 남길 수 있는 포토존까지☺

휴양지 느낌 가득 , 제주 느낌 가득한
""야외좌석""도 있어요♥

1층 2층 루프탑까지 넓은 카페만큼
넓은 주차장까지!!

※ 대표 메뉴1 ""시그니처 라이트라떼(땅콩라떼)""

※ 대표 메뉴2 ""시그니처 제주아이스티""

※ 대표 메뉴3 ""한라봉 에이드""

※ 디저트 ,베이커리 엄마손맛 수제!!
웰빙 프리미엄 재료로 제주 특산품 한라봉을 이용한 디저트 !! “한라봉 몽블랑 ” 당근케익 베이커리 등 ☺
커플,친구,가족들과 함께 아름다운 제주를 느끼며
소중한 시간을 보낼 수 있는 곳 ♥

------------------------------------------------

#제주여행 #제주카페 #성산일출봉카페 #제주카페추천 #제주루프탑카페 #제주가볼만한곳 #제주여행코스 #제주도날씨
#제주서귀포카페 #제주가볼만한곳 #제주데이트 #제주도카페 #제주도맛집 #제주도 #카페"
